isoform,n
ONT1.8988.2695,27.2883601490957
ONT1.8988.2809,27.5893119778356
ONT1.8988.336,26.202102757733
ONT1.8988.3432,21.7917198364306
ONT1.8988.3488,24.2829092635629
ONT1.8988.3530,19.5528939623688
ONT1.8988.3604,10.1508095016125
ONT1.8988.3606,112.309477228718
ONT1.8988.3629,37.291767276629
ONT1.8988.3631,24.0779093573253
ONT1.8988.3648,13.6923431296446
ONT1.8988.3763,43.8007670251721
ONT1.8988.4270,9.65573290601855
ONT1.8988.4277,8.42816578642973
ONT1.8988.4280,3.95474733029338
ONT1.8988.4283,74.9092490345037
ONT1.8988.4284,4.47791502216951
ONT1.8988.4302,4908.82281117517
ONT1.8988.4305,19.7861967947386
ONT1.8988.4307,8.00562227559366
ONT1.8988.4308,122.090561432923
ONT1.8988.4312,30.9945066841975
ONT1.8988.4314,6.58913724956221
ONT1.8988.4315,23.8865626641512
ONT1.8988.4316,2.46256211438194
ONT1.8988.4324,6.80431372240187
ONT1.8988.4379,18.0688021342792
ONT1.8988.4391,3.74027858052164
ONT1.8988.4502,22.3765812569716
ONT1.8988.4656,5.78474310308273
ONT1.8988.4686,11.0682345495294
ONT1.8988.4771,4.82945251070753
ONT1.8988.5350,12.3765900423011
ONT1.8988.5353,6.37337815694921
ONT1.8988.5377,22.6305298973591
ONT1.8988.5384,13.4855336861026
ONT1.8988.5429,15.2811688002402
ONT1.8988.5456,11.9437631306387
ONT1.8988.5476,14.0440824104477
ONT1.8988.5493,5.60229536359797
ONT1.8988.5558,7.6895951492036
ONT1.8988.5567,11.9787136086417
ONT1.8988.5773,7.32135127754806
ONT1.8988.5784,7.07614679985126
ONT1.8988.5789,5.34604407967442
ONT1.8988.5809,6.10736947373585
ONT1.8988.5815,9.36235655901209
ONT1.8988.6092,9.98198853287699
ONT1.8988.6104,6.26446956148329
ONT1.8988.6135,6.60455316095849
ONT1.8988.6138,9.07177395707017
ONT1.8988.6140,14.4501561615781
ONT1.8988.6222,18.8763239830814
ONT1.8988.6237,7.08642402079424
ONT1.8988.6248,3.02560459563884
ONT1.8988.6268,172.451769151298
ONT1.8988.6291,7.5594623176627
ONT1.8988.6323,10.3012864517075
ONT1.8988.6328,19.9642181281636
ONT1.8988.6335,7.07641151671275
ONT1.8988.6340,20.2863079230939
ONT1.8988.6367,14.5652425560646
ONT1.8988.6413,19.9915072217389
ONT1.8988.6460,17.0667385736372
ONT1.8988.6463,5.62837111697185
ONT1.8988.6467,9.15590194421281
ONT1.8988.6471,10.4601041137056
ONT1.8988.6476,10.4829571884463
ONT1.8988.6519,6.960410825886
ONT1.8988.6523,7.03514999446164
ONT1.8988.6534,5.9415369756712
ONT1.8988.6539,18.9083350931781
ONT1.8988.6909,3.50371908134566
ONT1.8988.6911,3.48897246820414
ONT1.8988.6913,1.65632424895214
ONT1.8988.6920,2.19246651921386
ONT1.8988.6921,2.63200544965814
ONT1.8988.70,49.699776767433
ONT1.8988.73,26.1918800520526
ONT1.9206.100,11.241746177344
ONT1.9206.184,8.15283180081028
ONT1.9206.187,6.34050386377937
ONT1.9206.193,6.58854178604136
ONT1.9206.196,7.25968810898832
ONT1.9206.41,18.752117366552
ONT1.9206.54,472.113147565116
ONT1.9206.56,16.3028957646489
ONT1.9206.58,5.53238936827582
ONT1.9206.62,21.2176961618137
ONT1.9206.63,34.3271757975908
ONT1.9206.65,5.43771432205276
ONT1.9206.66,6.41837870533368
ONT1.9206.67,7.25999634395453
ONT1.9206.73,15.5492835393334
ONT1.9206.75,10.0899402659113
ONT1.9206.76,6.81702040868751
ONT1.9206.77,5.81943702244515
ONT1.9206.79,8.0750788669741
ONT1.9206.81,8.64058166482991
ONT1.9251.1891,181.483663337066
ONT1.9251.1893,203.70972353721
ONT1.9251.1895,28.1480960050074
ONT1.9251.1939,38.710274316808
ONT1.9251.1999,38.2924346330584
ONT1.9251.2717,26.2891682553322
ONT1.9251.2766,20.7029259958804
ONT1.9251.2846,16.2900831667597
ONT1.9251.2892,33.1766153361277
ONT1.9251.2981,23.5988829753797
ONT1.9251.3033,13.3019646700596
ONT1.9251.3046,17.5464241512243
ONT1.9251.3095,36.5522532813441
ONT1.9251.3114,27.8690623878199
ONT1.9251.3154,25.9626575507637
ONT1.9251.3218,23.5297016208288
ONT1.9251.3235,23.7648072098564
ONT1.9251.3694,67.5022821325955
ONT1.9251.3701,37.7301041962432
ONT1.9251.3800,103.491021499674
ONT1.9251.3802,264.574284924253
ONT1.9251.3809,13.4981310773769
ONT1.9251.3829,21.378588290228
ONT1.9251.3966,507.043656707305
ONT1.9251.3971,63.5889633691315
ONT1.9251.3976,67.9269846044827
ONT1.9251.3980,52.6122133854289
ONT1.9251.4051,25.6627789402095
ONT1.9251.4287,277.577898557174
ONT1.9251.4292,29.8425671800188
ONT1.9251.4294,32.8352664869473
ONT1.9251.4317,45.9273070219383
ONT1.9251.4432,46.0195154485598
ONT1.9251.4537,24.71847764517
ONT1.9251.4642,18.4349487932278
ONT1.9251.4674,27.2257276576322
ONT1.9251.4701,46.1283929561875
ONT1.9251.4903,5.9372386871485
ONT1.9251.4905,2.63200544965814
ONT1.9251.5143,9.5238109536361
ONT1.9251.5144,5.33531080932283
ONT1.9251.5145,20.3985166724882
ONT1.9251.5147,64.5768557297193
ONT1.9251.5152,3.33056097948364
ONT1.9251.5155,1.85537700054673
ONT1.9251.5158,25.1044505569925
ONT1.9251.5160,2.8274973030013
ONT1.9251.5161,35.690457782715
ONT1.9251.5227,2.43566312751433
ONT1.9251.5293,4.13524394604525
ONT1.9251.5307,2.53573111275685
ONT1.9251.5315,8.49823615490372
ONT1.9251.5317,10.2542911281459
ONT1.9251.5318,2.28084983190224
ONT1.9251.5449,8.89132745495725
ONT1.9251.5451,44.9607915016885
ONT1.9251.5455,13.9946651320327
ONT1.9251.5616,38.645012761723
ONT1.9251.5617,6.51377465594843
ONT1.9251.822,270.732274100067
ONT1.9251.823,25.5756085852393
ONT1.9251.844,44.9290518814656
ONT1.9259.169,2.47720110765229
ONT1.9259.1823,120.656021361336
ONT1.9259.1824,278.870724915509
ONT1.9259.1826,50.246839204102
ONT1.9259.1831,21.3998794254537
ONT1.9259.1845,24.9525254512277
ONT1.9259.1982,628.043476302055
ONT1.9259.1985,94.4131647149848
ONT1.9259.1988,32.7366549764042
ONT1.9259.1989,259.98001640291
ONT1.9259.1991,176.485724045871
ONT1.9259.1999,88.8442888473626
ONT1.9259.2002,36.4020705565418
ONT1.9259.2004,21.4112763300393
ONT1.9259.2007,57.0110859528982
ONT1.9259.2017,25.4222779424004
ONT1.9259.2020,21.3461697617198
ONT1.9259.2022,27.2453911667227
ONT1.9259.2328,31.92510810064
ONT1.9259.2331,16.5846383567003
ONT1.9259.2334,40.459474173408
ONT1.9259.377,6.32296060196853
ONT1.9259.379,50.8362721183638
ONT1.9259.381,28.3623639920218
ONT1.9259.4361,2.66971134967589
ONT1.9259.4375,3.304311529228
ONT1.9259.4484,0.907149737696889
ONT1.9259.4833,270.525680207074
ONT1.9259.4835,298.768856328578
ONT1.9259.4838,102.083086391149
ONT1.9259.4842,418.899651216292
ONT1.9259.4846,22.2340259996853
ONT1.9259.4847,106.323083466676
ONT1.9259.4850,182.496618713672
ONT1.9259.4851,108.831762313162
ONT1.9259.4860,35.9584777129656
ONT1.9259.4877,37.3736358692414
ONT1.9259.515,530.477802186926
ONT1.9259.5170,268.563379588554
ONT1.9259.5172,130.533133166228
ONT1.9259.5174,86.5260859882988
ONT1.9259.5175,75.2899371134467
ONT1.9259.5181,42.7081467336328
ONT1.9259.5183,38.0470370872456
ONT1.9259.519,238.272485357041
ONT1.9259.521,39.4581667045045
ONT1.9259.522,15.5999716385243
ONT1.9259.524,48.8807171466275
ONT1.9259.526,19.9893916039668
ONT1.9259.529,24.2689116339518
ONT1.9259.530,50.4176763403739
ONT1.9259.5373,36.9990515671326
ONT1.9259.538,9.38277008181318
ONT1.9259.542,8.73775281601528
ONT1.9259.543,3.67464783204298
ONT1.9259.5495,171.758808170336
ONT1.9259.5498,136.241653885808
ONT1.9259.550,11.0624615915386
ONT1.9259.5502,42.4917354763773
ONT1.9259.5503,46.8542843603609
ONT1.9259.557,15.1085872618731
ONT1.9259.560,7.95015738056787
ONT1.9259.562,13.3419831491726
ONT1.9259.565,11.6631864051162
ONT1.9259.602,6.0628372803513
ONT1.9262.683,1.61374588228084
ONT1.9279.101,1.97940274585528
ONT1.9279.4624,438.610020628057
ONT1.9279.4627,374.113389845818
ONT1.9279.4629,129.630231035107
ONT1.9279.4630,244.56337716269
ONT1.9279.4633,151.451440315757
ONT1.9279.4636,413.043148794889
ONT1.9279.4639,51.2393598632962
ONT1.9279.4641,32.2519154200559
ONT1.9279.4644,39.556996980186
ONT1.9279.4645,85.9797989056134
ONT1.9279.4652,141.692862637201
ONT1.9279.4665,16.1441569390178
ONT1.9279.4694,61.2956603799642
ONT1.9279.4710,54.5346360290691
ONT1.9279.4712,43.4470778032306
ONT1.9279.4754,24.0223927297894
ONT1.9279.66,2.94699008160044
ONT1.9279.6808,147.427548373763
ONT1.9279.7031,79.6157165057214
ONT1.9279.7032,79.3925218651696
ONT1.9279.7040,116.236081170876
ONT1.9279.761,552.963254954985
ONT1.9279.762,89.9478901025065
ONT1.9279.765,65.101878587485
ONT1.9279.766,65.5246520082189
ONT1.9279.767,131.195049464107
ONT1.9279.768,35.8798852631528
ONT1.9279.7929,15.5660769493764
ONT1.9279.798,53.8043638853681
ONT1.9279.8031,54.7364607958383
ONT1.9279.8033,22.0793723948099
ONT1.9279.8035,24.7796473514627
ONT1.9279.8037,28.7247271773041
ONT1.9279.8038,20.7798108079301
ONT1.9279.8040,55.3854051861791
ONT1.9279.8041,86.4665879870984
ONT1.9279.8042,67.7164627070132
ONT1.9279.8043,60.9251890659181
ONT1.9279.8045,42.4962400548408
ONT1.9279.8046,23.3259910865983
ONT1.9279.8047,46.992815446306
ONT1.9279.8048,10.9769869534553
ONT1.9279.8053,13.3861912137187
ONT1.9279.8057,8.83747236413641
ONT1.9279.8060,31.578783195584
ONT1.9279.8061,11.5052479106154
ONT1.9279.8062,8.00500738737167
ONT1.9279.8064,17.9630611524081
ONT1.9279.88,2.55696258652598
ONT1.9279.891,188.390846177476
ONT1.9279.892,149.323133112371
ONT1.9279.893,209.942221197782
ONT1.9279.894,475.849413525097
ONT1.9279.898,981.095511754515
ONT1.9279.899,107.212003150839
ONT1.9279.900,85.0819407274277
ONT1.9279.906,585.07013933579
ONT1.9279.908,231.153617568815
ONT1.9279.909,54.5300165591994
ONT1.9279.913,161.70251705816
ONT1.9279.915,210.352546828842
ONT1.9279.935,59.301049360429
ONT1.9282.10012,22.4465859990857
ONT1.9282.10061,9.18525000172962
ONT1.9282.1010,123.221531908343
ONT1.9282.1013,38.4598368021452
ONT1.9282.10869,102.177579300098
ONT1.9282.10870,59.1874097601652
ONT1.9282.10871,73.2482842579602
ONT1.9282.10880,19.6577129546305
ONT1.9282.10881,19.985787830333
ONT1.9282.10884,19.1894979864515
ONT1.9282.10886,12.3730295741722
ONT1.9282.10890,23.0951656969856
ONT1.9282.10980,34.7703305671006
ONT1.9282.10983,34.915285498827
ONT1.9282.10991,11.0405398433487
ONT1.9282.1121,23.5723421718686
ONT1.9282.11336,41.7711289679906
ONT1.9282.11338,21.2407073580292
ONT1.9282.11341,32.3201034535107
ONT1.9282.11342,56.3647878566406
ONT1.9282.11398,114.939586504866
ONT1.9282.11399,13.4453778675494
ONT1.9282.11400,124.139839006061
ONT1.9282.11401,657.576187025856
ONT1.9282.11470,19.8818821872331
ONT1.9282.11891,17.3436200280713
ONT1.9282.11892,52.3181259497478
ONT1.9282.11896,453.300690967441
ONT1.9282.11897,182.905635328444
ONT1.9282.11902,19.1050646352751
ONT1.9282.11905,7.28406871850663
ONT1.9282.11908,19.3116160532268
ONT1.9282.11909,15.0375480249725
ONT1.9282.11915,25.8239223459863
ONT1.9282.11920,23.4748552289761
ONT1.9282.11944,11.6613903684221
ONT1.9282.11947,6.81838426807968
ONT1.9282.11948,11.5337516725468
ONT1.9282.11962,7.63488637595105
ONT1.9282.11981,10.1483517672956
ONT1.9282.12033,11.972305497056
ONT1.9282.12043,15.6538694387253
ONT1.9282.12352,68.3028618626244
ONT1.9282.12368,16.9415619107603
ONT1.9282.12759,5.65564870961535
ONT1.9282.13436,1987.27258185865
ONT1.9282.13447,136.368068832247
ONT1.9282.13456,75.1886034542055
ONT1.9282.13469,89.7950055403242
ONT1.9282.1368,52.3335132681563
ONT1.9282.14045,4756.90619971222
ONT1.9282.14046,232.44488149208
ONT1.9282.14049,236.556230406193
ONT1.9282.14054,176.68352562798
ONT1.9282.14055,248.258808147954
ONT1.9282.14057,117.93991468921
ONT1.9282.14062,103.766197341316
ONT1.9282.14063,153.270478165066
ONT1.9282.14067,196.153747035638
ONT1.9282.14069,86.0815079524607
ONT1.9282.14077,147.187695834211
ONT1.9282.14100,97.1231840449386
ONT1.9282.1492,50.3607862966211
ONT1.9282.15151,173.640955307142
ONT1.9282.152,33.541937249708
ONT1.9282.1526,57.4625163703078
ONT1.9282.153,2495.0768737095
ONT1.9282.154,82.4086491330002
ONT1.9282.1552,56.1092216857915
ONT1.9282.158,78.362730688763
ONT1.9282.15847,1972.91344929932
ONT1.9282.15964,125.688105506969
ONT1.9282.15965,294.019010006727
ONT1.9282.160,83.5785813240027
ONT1.9282.16099,484.324495910459
ONT1.9282.163,114.28539162155
ONT1.9282.164,91.1743367112474
ONT1.9282.165,208.213648765636
ONT1.9282.167,96.9187275491416
ONT1.9282.171,184.782766057228
ONT1.9282.172,106.187939898535
ONT1.9282.178,135.592290673754
ONT1.9282.186,195.603710048271
ONT1.9282.188,93.2751981625362
ONT1.9282.211,38.3092648767974
ONT1.9282.2454,34.9780234850131
ONT1.9282.2461,14.7269166068785
ONT1.9282.2476,9.90250033650487
ONT1.9282.3176,16.1744537424522
ONT1.9282.3183,7.99069092911024
ONT1.9282.3185,13.9917495271074
ONT1.9282.3303,6.548480548449
ONT1.9282.3409,34.3370639296482
ONT1.9282.3410,23.4084511416536
ONT1.9282.3412,12.7451587050945
ONT1.9282.3673,16.6113344476355
ONT1.9282.3770,64.1878580050614
ONT1.9282.3772,179.781993553417
ONT1.9282.3774,168.015344832238
ONT1.9282.3826,45.2900249723703
ONT1.9282.3828,14.5971336915806
ONT1.9282.3832,47.2642559177042
ONT1.9282.3836,57.7783672204205
ONT1.9282.3866,20.8206286555787
ONT1.9282.4041,14.1587880316058
ONT1.9282.7286,18.7375260644451
ONT1.9282.7289,37.8535835352302
ONT1.9282.7297,5.46530281559742
ONT1.9282.7300,13.0242659424474
ONT1.9282.7301,11.6624531700059
ONT1.9282.7311,27.4091868407863
ONT1.9282.7314,8.59897757803716
ONT1.9282.7319,12.8298534884982
ONT1.9282.7322,12.8674698169916
ONT1.9282.7325,15.3323071733522
ONT1.9282.7342,8.21240221131572
ONT1.9282.7370,6.13064463816981
ONT1.9282.7509,33.5366807107507
ONT1.9282.7511,28.370386226275
ONT1.9282.7519,30.1604386928163
ONT1.9282.7523,7.72674285553507
ONT1.9282.7526,5.01381545332063
ONT1.9282.7535,5.80573017243313
ONT1.9282.7543,4.89607551031285
ONT1.9282.7548,13.1867727654717
ONT1.9282.8085,2.47409376975475
ONT1.9282.8095,5.88859820157948
ONT1.9282.8103,1.32574004584576
ONT1.9282.8588,1832.08265880207
ONT1.9282.8590,295.185425260339
ONT1.9282.8592,562.735317328369
ONT1.9282.8595,59.1532869069002
ONT1.9282.8596,354.339839119518
ONT1.9282.8597,80.4426667579611
ONT1.9282.8599,8.09708690084265
ONT1.9282.8600,10.2271417953961
ONT1.9282.8601,55.334957130366
ONT1.9282.8606,16.4852793497993
ONT1.9282.8608,52.0377945754571
ONT1.9282.8616,19.5321159931075
ONT1.9282.8628,19.9822797194452
ONT1.9282.8633,43.2542233348554
ONT1.9282.8644,12.9751438067437
ONT1.9282.8646,13.6753699311255
ONT1.9282.8654,18.9440733467239
ONT1.9282.8689,12.2102524616181
ONT1.9282.8697,8.55701445465743
ONT1.9282.9225,9.78417026853977
ONT1.9282.9285,5.44217987748741
ONT1.9282.9452,703.064979596421
ONT1.9282.9456,20.9992748991697
ONT1.9282.9464,9.78398099694717
ONT1.9282.9465,36.6676080233661
ONT1.9282.9470,16.3312611406271
ONT1.9282.9471,43.6093845981046
ONT1.9282.9472,7.33436485627802
ONT1.9282.9487,6.16044600835249
ONT1.9282.9489,11.5415893883146
ONT1.9282.9528,8.75030465267348
ONT1.9282.9532,24.3379544251017
ONT1.9282.9536,13.275129981852
ONT1.9282.9538,10.4310604129311
ONT1.9282.9935,35.6322817135177
ONT1.9282.9950,1.86299638227543
ONT1.9282.9958,13.6736865216608
ONT1.9282.9979,15.1511883613585
ONT1.9282.9986,95.492374304161
ONT1.9283.10348,54.9010540359863
ONT1.9283.10352,54.9892163575351
ONT1.9283.10353,57.2114650024686
ONT1.9283.10356,17.7711045973824
ONT1.9283.10364,61.3445052093903
ONT1.9283.1132,46.4415379669235
ONT1.9283.1149,54.9029508918247
ONT1.9283.11724,104.972920942558
ONT1.9283.11747,271.37940298735
ONT1.9283.11749,47.0075825099866
ONT1.9283.11792,487.392326478836
ONT1.9283.11885,35.9547180573399
ONT1.9283.11897,82.6532092745594
ONT1.9283.11927,38.8173988059108
ONT1.9283.11938,20.4164055415096
ONT1.9283.11949,33.4501885305227
ONT1.9283.11966,31.5390167556963
ONT1.9283.11981,38.6257323780844
ONT1.9283.11995,51.4720643416567
ONT1.9283.1223,46.7673533180647
ONT1.9283.12456,51.8421897836604
ONT1.9283.1251,27.1296981859071
ONT1.9283.12692,30.729229328094
ONT1.9283.12722,27.6572143618751
ONT1.9283.1289,37.8110374932899
ONT1.9283.1321,263.060111161874
ONT1.9283.13442,42.9132552521322
ONT1.9283.13443,8.35545502424444
ONT1.9283.13444,97.209668577459
ONT1.9283.13447,8.52977375873596
ONT1.9283.13448,35.304546741635
ONT1.9283.13451,69.1027709892005
ONT1.9283.13452,12.2601536784993
ONT1.9283.13453,43.8308937321782
ONT1.9283.13454,14.4735638499804
ONT1.9283.13455,24.1647579915352
ONT1.9283.13457,66.896990710812
ONT1.9283.13459,10.4506178614887
ONT1.9283.13464,6.13485160851208
ONT1.9283.13467,80.034470812465
ONT1.9283.13472,6.62915734713551
ONT1.9283.13473,8.92679406186621
ONT1.9283.13479,8.72712712244808
ONT1.9283.1358,368.562539665872
ONT1.9283.13791,5.04179683161721
ONT1.9283.1382,60.8426893329246
ONT1.9283.1416,51.8812390964957
ONT1.9283.1433,41.8281695332409
ONT1.9283.15211,11.1735638446893
ONT1.9283.15949,72.150994870752
ONT1.9283.19688,79672.3561083428
ONT1.9283.19689,80.3493029872349
ONT1.9283.19691,13515.308121931
ONT1.9283.19693,509.400343785366
ONT1.9283.19695,2137.72449470641
ONT1.9283.19696,1002.41244997242
ONT1.9283.19697,268.82235463995
ONT1.9283.19699,636.10256359593
ONT1.9283.19700,126.59299771628
ONT1.9283.19703,144.933994243198
ONT1.9283.19715,162.28263680215
ONT1.9283.19717,74.5316840875098
ONT1.9283.19718,112.71279982709
ONT1.9283.19720,98.3253025807557
ONT1.9283.19723,82.8570582651197
ONT1.9283.19738,109.44307680398
ONT1.9283.19749,62.4720898307603
ONT1.9283.21593,259.979399764365
ONT1.9283.21594,100.968607253767
ONT1.9283.21711,70.8339844313504
ONT1.9283.22118,19.02807098308
ONT1.9283.22120,10.4298422078447
ONT1.9283.22123,2047.6524815689
ONT1.9283.22125,7.07566231222236
ONT1.9283.22140,14.9293032616677
ONT1.9283.22293,10.4064582622917
ONT1.9283.22397,208.972558252195
ONT1.9283.22461,16.9350537069097
ONT1.9283.22465,21.4776615543932
ONT1.9283.22466,4.67923980215759
ONT1.9283.22535,24.9993019056579
ONT1.9283.22547,17.5142978678019
ONT1.9283.22550,50.6267698683853
ONT1.9283.22557,12.7681956052067
ONT1.9283.22561,19.5700690244325
ONT1.9283.22562,18.9132131578257
ONT1.9283.22570,26.5450094332406
ONT1.9283.22571,37.6515108059172
ONT1.9283.22583,27.0315470528769
ONT1.9283.22585,48.1950404949089
ONT1.9283.23865,27.1831070951936
ONT1.9283.23911,160.153799843591
ONT1.9283.23912,78624.0944864788
ONT1.9283.23913,318.500043668207
ONT1.9283.23916,172.094439751402
ONT1.9283.23917,3345.76333650986
ONT1.9283.23921,0.923119191893124
ONT1.9283.23927,656.313415680293
ONT1.9283.23928,309.399310107527
ONT1.9283.23929,63.8258538692981
ONT1.9283.23931,121.961232372922
ONT1.9283.23932,7.58817158878641
ONT1.9283.23936,341.445724592134
ONT1.9283.23939,196.029419412653
ONT1.9283.23945,59.7842476123549
ONT1.9283.23946,434.880895366719
ONT1.9283.23967,28.8876211222084
ONT1.9283.24003,66.1062605640242
ONT1.9283.24006,67.9037172056984
ONT1.9283.24036,124.567192626912
ONT1.9283.24056,179.677245738547
ONT1.9283.24096,36.7800094283009
ONT1.9283.24112,24.2824683822321
ONT1.9283.24657,74.5610214305554
ONT1.9283.25525,60.1879698804611
ONT1.9283.25547,42.2043681218859
ONT1.9283.25670,596.444508801225
ONT1.9283.25671,799.24869866862
ONT1.9283.25898,508.93737571156
ONT1.9283.25900,284.058747028899
ONT1.9283.25904,1986.24678061938
ONT1.9283.29311,0.731504538556046
ONT1.9283.29343,2.81272888474934
ONT1.9283.29787,4.26971500938583
ONT1.9283.29789,5.67506532190719
ONT1.9283.29793,10.0901522920297
ONT1.9283.29797,7.12425553322844
ONT1.9283.29803,5.18701882706828
ONT1.9283.29806,6.90068677871536
ONT1.9283.29810,11.9064690549572
ONT1.9283.29831,4.91736115553153
ONT1.9283.29864,5.02466424872036
ONT1.9283.29992,3.81599124995094
ONT1.9283.29996,4.47022485482057
ONT1.9283.30052,9.2892714115405
ONT1.9283.30056,13.8281949626882
ONT1.9283.30060,4.65957508278845
ONT1.9283.30062,5.06815352120263
ONT1.9283.30099,13.8504077856242
ONT1.9283.30112,3.29393034223323
ONT1.9283.30466,5.96176650591747
ONT1.9283.307,49.4897670407658
ONT1.9283.31424,15.2521462347768
ONT1.9283.31435,25.1517875512303
ONT1.9283.31458,595.345282333313
ONT1.9283.31460,108.251309347284
ONT1.9283.31462,23.1112028408922
ONT1.9283.31477,17.4327369965214
ONT1.9283.31478,24.4369285774367
ONT1.9283.31642,11.8451835001064
ONT1.9283.31669,197.024281393723
ONT1.9283.31693,12.0739142488315
ONT1.9283.31742,44.7031113418178
ONT1.9283.31781,12.0969172259193
ONT1.9283.31798,11.4875407133449
ONT1.9283.31826,20.1701413445456
ONT1.9283.31834,20.1935775273315
ONT1.9283.31838,9.75089265414852
ONT1.9283.31850,12.5408028650872
ONT1.9283.31866,13.3754150794519
ONT1.9283.31875,26.2955740234503
ONT1.9283.31889,40.961899359307
ONT1.9283.32410,1615.19186394783
ONT1.9283.32419,28.8140099325487
ONT1.9283.32423,26.5736968518069
ONT1.9283.32540,19.6598421555673
ONT1.9283.32605,23.9006900368079
ONT1.9283.32772,74.9996978187148
ONT1.9283.32813,24.4240879689668
ONT1.9283.32830,19.8534997825521
ONT1.9283.32835,22.6099520926123
ONT1.9283.32843,43.3007166329646
ONT1.9283.32861,28.7556351063661
ONT1.9283.32929,22.6657204550413
ONT1.9283.32938,27.321667620657
ONT1.9283.32944,42.899378378593
ONT1.9283.32960,18.850287440532
ONT1.9283.32967,19.7087966179768
ONT1.9283.32998,29.9077823529326
ONT1.9283.33007,39.7878785629874
ONT1.9283.33026,43.5108646036882
ONT1.9283.33035,26.4055832412689
ONT1.9283.33038,40.2739325657364
ONT1.9283.338,628.427842459561
ONT1.9283.342,119.654751871265
ONT1.9283.4302,692.126181900859
ONT1.9283.4304,30.0829342956306
ONT1.9283.4305,28.0541710881914
ONT1.9283.4306,176.681336850816
ONT1.9283.4309,73.133324347574
ONT1.9283.4310,12.2164314266221
ONT1.9283.4322,15.383756132122
ONT1.9283.4326,27.1971737342526
ONT1.9283.4329,30.6389529777075
ONT1.9283.4334,5.52603305636472
ONT1.9283.4337,18.1391246279744
ONT1.9283.4340,8.89785715662769
ONT1.9283.4345,6.87214015042331
ONT1.9283.4349,9.16441315665206
ONT1.9283.4350,10.0524511903643
ONT1.9283.4368,12.5093530575566
ONT1.9283.4508,17.5661805858929
ONT1.9283.4890,8.76255604933032
ONT1.9283.528,60.1124239919019
ONT1.9283.5523,11.8323719878328
ONT1.9283.5527,15.5373218100599
ONT1.9283.5944,4888.79826135157
ONT1.9283.5945,2961.16726827974
ONT1.9283.5946,76.2834664488397
ONT1.9283.5949,93.0224975376373
ONT1.9283.5951,19.1784309021127
ONT1.9283.5959,83.6111251818644
ONT1.9283.5963,38.9483552031571
ONT1.9283.602,38.4662686769848
ONT1.9283.6320,47.4161510017331
ONT1.9283.6321,78.6073010520973
ONT1.9283.6322,36.435140017523
ONT1.9283.6325,78.0457136891892
ONT1.9283.6465,37.1957622856153
ONT1.9283.6467,70.6197800335558
ONT1.9283.6482,47.8413101723354
ONT1.9283.6483,108.957607997891
ONT1.9283.6508,106.700526378868
ONT1.9283.6509,164.26909831495
ONT1.9283.6539,70.4431366872791
ONT1.9283.6540,25.9280866588767
ONT1.9283.6554,89.5051659264172
ONT1.9283.6556,143.244990195031
ONT1.9283.819,41.2702018188668
ONT1.9283.8705,689.369877542218
ONT1.9283.8707,2349.43610672738
ONT1.9283.8708,9.84848336440353
ONT1.9283.8710,22.6557175432783
ONT1.9283.8711,68.793948412933
ONT1.9283.8713,234.433603812274
ONT1.9283.8714,245.198536319886
ONT1.9283.8716,144.128285310956
ONT1.9283.8720,79.4250139131682
ONT1.9283.8722,37.4479924921029
ONT1.9283.8723,96.6601145806427
ONT1.9283.8724,54.0516281176694
ONT1.9283.8731,21.3519044668838
ONT1.9283.8732,14.5852537867148
ONT1.9283.8735,19.7858052152993
ONT1.9283.8785,44.4732637432631
ONT1.9283.8787,31.5890550494673
ONT1.9283.915,49.9513544987284
ONT1.9283.9189,14.9231594623746
ONT1.9283.9191,11.1344585015931
ONT1.9283.940,41.6993445678174
ONT1.9283.9417,43.7961385214633
ONT1.9283.961,40.1926304988341
ONT1.9283.991,126.290312205607
ONT1.9289.10014,8.28223944793647
ONT1.9289.10026,5.91749046071537
ONT1.9289.10027,99.8029308416438
ONT1.9289.10029,19.4752256034037
ONT1.9289.10030,5.86532817485737
ONT1.9289.10033,10.9530081091024
ONT1.9289.10611,2.69222253825401
ONT1.9289.11002,156.902685062999
ONT1.9289.11003,196.42027984055
ONT1.9289.11004,57.2599148612017
ONT1.9289.11005,401.174193959963
ONT1.9289.11007,64.6222858031142
ONT1.9289.11011,26.9699763055532
ONT1.9289.11012,23.2690842628248
ONT1.9289.11018,7.47959811110833
ONT1.9289.11020,79.5674984028645
ONT1.9289.11023,27.7201435372627
ONT1.9289.11029,125.267351378556
ONT1.9289.11033,21.6439644106954
ONT1.9289.11041,12.7151831964701
ONT1.9289.11047,17.4841671689693
ONT1.9289.11309,690.108352556585
ONT1.9289.11310,580.947124513159
ONT1.9289.11312,93.5533755467364
ONT1.9289.11493,68.4900641609902
ONT1.9289.11495,14.6620791776525
ONT1.9289.11498,13.465037118456
ONT1.9289.11587,1074.6830561087
ONT1.9289.11588,623.08865398935
ONT1.9289.11589,221.358533987645
ONT1.9289.11591,203.830038811976
ONT1.9289.11592,608.079637999371
ONT1.9289.11593,462.070595599341
ONT1.9289.11594,273.93529161834
ONT1.9289.11595,340.793347835353
ONT1.9289.11596,59.5683521247322
ONT1.9289.11600,92.4205900612653
ONT1.9289.11602,717.599768895638
ONT1.9289.11603,240.785545248876
ONT1.9289.11604,231.367211655459
ONT1.9289.11606,30.8710472581724
